organ,tool,cell_id,cell_label
lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002144,Capillary EC
lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000792,Treg cell
lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002357,Fetal HBG+ erythrocyte
lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002062,AT1
lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000788,Naive B cell
lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002543,Venous EC
lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0019031,Goblet cell
lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_4028003,Aerocyte
lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000057,G0S2+PPP1R14A+ fibroblast
lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000939,CD16 NK cell
lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_1000271,Multiciliated cell
lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000235,LYVE1 macrophage
lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_1000413,Arterial EC
lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000583,Alveolar macrophage
lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000669,Pericyte
lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000359,Vascular smooth muscle cell
lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002063,AT2
lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000158,Club cell
lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000909,GZMB CD8 T cell
lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000775,Neutrophil
lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000786,Plasma cell
lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002138,Lymphatic EC
lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000895,Naive CD4 T cell
lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000765,Intermediate EPCAM+ erythroblast
lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_4052021,GZMK CD8 T cell
lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000097,Mast cell
lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000897,Memory CD4 T cell
lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000863,M1 macrophage
lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002633,Airway basal cell
lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000136,Adipocyte
lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002399,cDC2
lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000787,Memory B cell
lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000790,abT (entry) cell
lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000745,Horizontal cell
lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000576,CD16 monocyte
lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000233,Platelet
lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000186,Myofibroblast
lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0011031,Monocyte/DC
lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000814,Cycling T/NK cell
lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000557,GMP
lung,popv,http://purl.obolibrary.org/obo/CL_4028001,capillary endothelial cell
lung,popv,http://purl.obolibrary.org/obo/CL_0002553,fibroblast
lung,popv,http://purl.obolibrary.org/obo/CL_0002063,type II pneumocyte
lung,popv,http://purl.obolibrary.org/obo/CL_1000271,lung ciliated cell
lung,popv,http://purl.obolibrary.org/obo/CL_0000624,"CD4-positive, alpha-beta T cell"
lung,popv,http://purl.obolibrary.org/obo/CL_0002062,type I pneumocyte
lung,popv,http://purl.obolibrary.org/obo/CL_0002543,vein endothelial cell
lung,popv,http://purl.obolibrary.org/obo/CL_0000158,club cell
lung,popv,http://purl.obolibrary.org/obo/CL_0002633,basal cell
lung,popv,http://purl.obolibrary.org/obo/CL_1001603,macrophage
lung,popv,http://purl.obolibrary.org/obo/CL_0009089,pericyte
lung,popv,http://purl.obolibrary.org/obo/CL_0000767,basophil
lung,popv,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell
lung,popv,http://purl.obolibrary.org/obo/CL_0000875,non-classical monocyte
lung,popv,http://purl.obolibrary.org/obo/CL_1000413,endothelial cell of artery
lung,popv,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell"
lung,popv,http://purl.obolibrary.org/obo/CL_0002598,bronchial smooth muscle cell
lung,popv,http://purl.obolibrary.org/obo/CL_0002370,respiratory goblet cell
lung,popv,http://purl.obolibrary.org/obo/CL_0001050,"effector CD8-positive, alpha-beta T cell"
lung,popv,http://purl.obolibrary.org/obo/CL_0000860,classical monocyte
lung,popv,http://purl.obolibrary.org/obo/CL_0000786,plasma cell
lung,popv,http://purl.obolibrary.org/obo/CL_0009086,endothelial cell of lymphatic vessel
lung,popv,http://purl.obolibrary.org/obo/CL_0000775,neutrophil
lung,popv,http://purl.obolibrary.org/obo/CL_0000359,vascular associated smooth muscle cell
lung,popv,http://purl.obolibrary.org/obo/CL_0000236,B cell
lung,popv,http://purl.obolibrary.org/obo/CL_0001044,"effector CD4-positive, alpha-beta T cell"
lung,popv,http://purl.obolibrary.org/obo/CL_0000451,dendritic cell
lung,popv,http://purl.obolibrary.org/obo/CL_2000016,lung microvascular endothelial cell
lung,popv,http://purl.obolibrary.org/obo/CL_0000192,smooth muscle cell
lung,popv,http://purl.obolibrary.org/obo/CL_0002393,intermediate monocyte
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000787,Memory B cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000792,Treg cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000895,Naive CD4 T cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002144,Capillary EC
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000057,CFD+MGP+ fibroblast
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000788,Naive B cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0001065,ILC
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000900,Naive CD8 T cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002543,Venous EC
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_4052021,GZMK CD8 T cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_1000413,Arterial EC
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000359,Vascular smooth muscle cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000669,Pericyte
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000939,CD16 NK cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000786,Plasma cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000235,LYVE1 macrophage
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002038,Tfh cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000897,Memory CD4 T cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000909,KLRB1 CD8 T cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000790,abT (entry) cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000188,Skeletal muscle cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002357,Fetal HBG+ erythrocyte
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000775,Neutrophil
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000583,Alveolar macrophage
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0009068,CD8aa+ T cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000938,CD56 NK cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002138,Lymphatic EC
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002399,cDC2
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000129,Microglia
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000813,Memory T cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000826,ProB cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0001054,CD14 monocyte
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000097,Mast cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000136,Adipocyte
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000934,KLRB1 cytotoxic CD4 T
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000863,M1 macrophage
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002394,cDC1
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000898,Naive T cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000084,Agonist T cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000077,CRABP1+ mesothelial cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000765,Late hemoglobin+ erythroblast
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002293,Thymic myoid cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000809,Double positive T cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000798,gdT cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000557,GMP
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002365,Medullary thymic epithelial cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_1000432,Epithelial cell of conjunctiva
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000646,Basal cell of bladder
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000051,CLP
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000844,Germinal center B cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002633,Airway basal cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_4033058,Mammary luminal cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000834,Neutrophil precursor
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000814,Cycling T/NK cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002324,Mammary basal cell
thymus,pan-human-azimuth,https://purl.org/ccf/ASCTB-TEMP_endothelial-mesenchymal-transition-ec,Endothelial���mesenchymal transition EC
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0011031,Monocyte/DC
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002489,Double negative T cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000784,pDC
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_4033076,Cycling macrophage
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000576,CD16 monocyte
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_1000223,Neuroendocrine cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000186,Myofibroblast
thymus,popv,http://purl.obolibrary.org/obo/CL_0000807,DN3 thymocyte
thymus,popv,http://purl.obolibrary.org/obo/CL_0001065,innate lymphoid cell
thymus,popv,http://purl.obolibrary.org/obo/CL_0000057,fibroblast
thymus,popv,http://purl.obolibrary.org/obo/CL_0002144,capillary endothelial cell
thymus,popv,http://purl.obolibrary.org/obo/CL_0000236,B cell
thymus,popv,http://purl.obolibrary.org/obo/CL_0000894,DN1 thymic pro-T cell
thymus,popv,http://purl.obolibrary.org/obo/CL_0000359,vascular associated smooth muscle cell
thymus,popv,http://purl.obolibrary.org/obo/CL_0000492,CD4-positive helper T cell
thymus,popv,http://purl.obolibrary.org/obo/CL_0002677,naive regulatory T cell
thymus,popv,http://purl.obolibrary.org/obo/CL_0002543,vein endothelial cell
thymus,popv,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell
thymus,popv,http://purl.obolibrary.org/obo/CL_0000235,macrophage
thymus,popv,http://purl.obolibrary.org/obo/CL_0002038,T follicular helper cell
thymus,popv,http://purl.obolibrary.org/obo/CL_1000413,endothelial cell of artery
thymus,popv,http://purl.obolibrary.org/obo/CL_0000232,erythrocyte
thymus,popv,http://purl.obolibrary.org/obo/CL_0000786,plasma cell
thymus,popv,http://purl.obolibrary.org/obo/CL_0000576,monocyte
thymus,popv,http://purl.obolibrary.org/obo/CL_0000794,"CD8-positive, alpha-beta cytotoxic T cell"
thymus,popv,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel
thymus,popv,http://purl.obolibrary.org/obo/CL_0002365,medullary thymic epithelial cell
thymus,popv,http://purl.obolibrary.org/obo/CL_0000808,DN4 thymocyte
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000787,Memory B cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000792,Treg cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000895,Naive CD4 T cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002144,Capillary EC
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000057,CFD+MGP+ fibroblast
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000788,Naive B cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0001065,ILC
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000900,Naive CD8 T cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002543,Venous EC
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_4052021,GZMK CD8 T cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_1000413,Arterial EC
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000359,Vascular smooth muscle cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000669,Pericyte
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000939,CD16 NK cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000786,Plasma cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000235,LYVE1 macrophage
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002038,Tfh cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000897,Memory CD4 T cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000909,KLRB1 CD8 T cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000790,abT (entry) cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000188,Skeletal muscle cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002357,Fetal HBG+ erythrocyte
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000775,Neutrophil
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000583,Alveolar macrophage
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0009068,CD8aa+ T cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000938,CD56 NK cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002138,Lymphatic EC
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002399,cDC2
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000813,Memory T cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000129,Microglia
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000826,ProB cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0001054,CD14 monocyte
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000097,Mast cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000136,Adipocyte
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000934,KLRB1 cytotoxic CD4 T
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000863,M1 macrophage
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002394,cDC1
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000898,Naive T cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000084,Agonist T cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000077,CRABP1+ mesothelial cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000765,Late hemoglobin+ erythroblast
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002293,Thymic myoid cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000809,Double positive T cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000798,gdT cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000557,GMP
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002365,Medullary thymic epithelial cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_1000432,Epithelial cell of conjunctiva
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000646,Basal cell of bladder
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000051,CLP
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000844,Germinal center B cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002633,Airway basal cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_4033058,Mammary luminal cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000834,Neutrophil precursor
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000814,Cycling T/NK cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002324,Mammary basal cell
thymus,pan-human-azimuth,https://purl.org/ccf/ASCTB-TEMP_endothelial-mesenchymal-transition-ec,Endothelial���mesenchymal transition EC
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0011031,Monocyte/DC
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002489,Double negative T cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000784,pDC
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_4033076,Cycling macrophage
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000576,CD16 monocyte
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_1000223,Neuroendocrine cell
thymus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000186,Myofibroblast
thymus,popv,http://purl.obolibrary.org/obo/CL_0000807,DN3 thymocyte
thymus,popv,http://purl.obolibrary.org/obo/CL_0001065,innate lymphoid cell
thymus,popv,http://purl.obolibrary.org/obo/CL_0000057,fibroblast
thymus,popv,http://purl.obolibrary.org/obo/CL_0002144,capillary endothelial cell
thymus,popv,http://purl.obolibrary.org/obo/CL_0000236,B cell
thymus,popv,http://purl.obolibrary.org/obo/CL_0000894,DN1 thymic pro-T cell
thymus,popv,http://purl.obolibrary.org/obo/CL_0000359,vascular associated smooth muscle cell
thymus,popv,http://purl.obolibrary.org/obo/CL_0000492,CD4-positive helper T cell
thymus,popv,http://purl.obolibrary.org/obo/CL_0002677,naive regulatory T cell
thymus,popv,http://purl.obolibrary.org/obo/CL_0002543,vein endothelial cell
thymus,popv,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell
thymus,popv,http://purl.obolibrary.org/obo/CL_0000235,macrophage
thymus,popv,http://purl.obolibrary.org/obo/CL_0002038,T follicular helper cell
thymus,popv,http://purl.obolibrary.org/obo/CL_1000413,endothelial cell of artery
thymus,popv,http://purl.obolibrary.org/obo/CL_0000232,erythrocyte
thymus,popv,http://purl.obolibrary.org/obo/CL_0000786,plasma cell
thymus,popv,http://purl.obolibrary.org/obo/CL_0000576,monocyte
thymus,popv,http://purl.obolibrary.org/obo/CL_0000794,"CD8-positive, alpha-beta cytotoxic T cell"
thymus,popv,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel
thymus,popv,http://purl.obolibrary.org/obo/CL_0002365,medullary thymic epithelial cell
thymus,popv,http://purl.obolibrary.org/obo/CL_0000808,DN4 thymocyte
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000646,Basal cell of bladder
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000057,IGFBP6+SFRP4+ fibroblast
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000939,CD16 NK cell
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000186,Myofibroblast
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000235,LYVE1 macrophage
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000786,Plasma cell
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000897,Memory CD4 T cell
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000097,Mast cell
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0001054,CD14 monocyte
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000359,Vascular smooth muscle cell
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000909,GZMB CD8 T cell
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000895,Naive CD4 T cell
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_4052021,GZMK CD8 T cell
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002399,cDC2
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002543,Venous EC
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000934,GZMK cytotoxic CD4 T cell
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000863,M1 macrophage
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000669,Pericyte
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000787,Memory B cell
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_1000413,Arterial EC
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002357,Fetal HBG+ erythrocyte
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000788,Naive B cell
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000792,Treg cell
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002138,Lymphatic EC
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000790,abT (entry) cell
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002144,Capillary EC
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000765,Late hemoglobin+ erythroblast
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002394,cDC1
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0001065,ILC
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000784,pDC
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000576,CD14/CD16 monocyte
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000127,Astrocyte
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000898,Naive T cell
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002038,Tfh cell
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000583,Alveolar macrophage
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000451,mregDC
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000125,Glial cell of intestine
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000900,Naive CD8 T cell
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0019032,Tuft cell
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002179,Surface mucous cell
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000775,Neutrophil
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000129,Microglia
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000136,Adipocyte
urinary bladder,pan-human-azimuth,https://purl.org/ccf/ASCTB-TEMP_endothelial-mesenchymal-transition-ec,Endothelial���mesenchymal transition EC
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000814,Cycling T/NK cell
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000938,CD56 NK cell
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_4033069,Cycling T cell
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000148,Eye melanocyte
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_1000223,Neuroendocrine cell
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000164,Enteroendocrine cell
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000940,MAIT cell
urinary bladder,popv,http://purl.obolibrary.org/obo/CL_1001428,bladder urothelial cell
urinary bladder,popv,http://purl.obolibrary.org/obo/CL_0000236,B cell
urinary bladder,popv,http://purl.obolibrary.org/obo/CL_0000192,smooth muscle cell
urinary bladder,popv,http://purl.obolibrary.org/obo/CL_0000186,myofibroblast cell
urinary bladder,popv,http://purl.obolibrary.org/obo/CL_0002543,vein endothelial cell
urinary bladder,popv,http://purl.obolibrary.org/obo/CL_0000057,fibroblast
urinary bladder,popv,http://purl.obolibrary.org/obo/CL_0000669,pericyte
urinary bladder,popv,http://purl.obolibrary.org/obo/CL_0002144,capillary endothelial cell
urinary bladder,popv,http://purl.obolibrary.org/obo/CL_0000235,macrophage
urinary bladder,popv,http://purl.obolibrary.org/obo/CL_0000084,T cell
urinary bladder,popv,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell
urinary bladder,popv,http://purl.obolibrary.org/obo/CL_0000097,mast cell
urinary bladder,popv,http://purl.obolibrary.org/obo/CL_0000786,plasma cell
urinary bladder,popv,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel
uterus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000186,Myofibroblast
uterus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000765,Late hemoglobin+ erythroblast
uterus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000359,Vascular smooth muscle cell
uterus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000786,Plasma cell
uterus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000057,IGFBP6+APOD+ fibroblast
uterus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000669,Pericyte
uterus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002357,Fetal HBG+ erythrocyte
uterus,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002543,Venous EC
